#separator:Comma
#html:false
#tags column:4
тизмелөө,перечислять,Мен керектүү буюмдарды тизмеледим,b1 unverified verb
жылдыруу,передвигать; переносить,Биз жыйынды эртеңге жылдырдык,b1 unverified verb
тыюу салуу,запрещать,Ата-энеси ага чылым тартууга тыюу салды,b1 unverified verb
жалдоо,нанимать; арендовать,Компания жаңы кызматкер жалдады,b1 unverified verb
жумшоо,тратить; отправлять,Ал бардык акчасын жумшады,b1 unverified verb
топтоо,накапливать; собирать,Ал акырындап акча топтоду,b1 unverified verb
сактап калуу,сохранять; спасать,Дарыгер бейтаптын жанын сактап калды,b1 unverified verb
куткаруу,спасать,Куткаруучулар адамды өрттөн куткарды,b1 unverified verb
татаалдаштыруу,усложнять,Бул шарт маселени татаалдаштырды,b1 unverified verb
жөнгө салуу,регулировать; налаживать,Өкмөт баа маселесин жөнгө салды,b1 unverified verb
алаксытуу,отвлекать,Ызы-чуу мени иштен алаксытты,b1 unverified verb
көңүл буруу,обращать внимание,Ал майда нерсеге көңүл бурат,b1 unverified verb
кызыгуу,интересоваться,Ал тарыхка абдан кызыгат,b1 unverified verb
кызыктыруу,заинтересовывать,Бул китеп мени кызыктырды,b1 unverified verb
түшүрүү,спускать; снимать,Ал сүрөттү дубалдан түшүрдү,b1 unverified verb
байлоо,завязывать; привязывать,Ал бут кийимдин боосун байлады,b1 unverified verb
жабыштыруу,приклеивать,Бала сүрөттү дубалга жабыштырды,b1 unverified verb
толуу,наполняться,Стакан суу менен толду,b1 unverified verb
бошотуу,освобождать; опорожнять,Ал сумкасын толугу менен бошотту,b1 unverified verb
жүктөө,загружать,Жумушчулар унаага жүк жүктөдү,b1 unverified verb
кечигүү,опаздывать,Мен автобуска кечигип калдым,b1 unverified verb
шашуу,спешить,Мен жумушка шашып бара жаттым,b1 unverified verb
кыдыруу,гулять; бродить,Ал бүт шаарды кыдырып чыкты,b1 unverified verb
сейилдөө,гулять,Биз кечинде паркта сейилдедик,b1 unverified verb
эс алуу,отдыхать,Биз деңизде жакшы эс алдык,b1 unverified verb
чогулуу,собираться; сходиться,Элдер аянтка чогулду,b1 unverified verb
кездешүү,встречаться; попадаться,Мен эски досума кездештим,b1 unverified verb
жарашуу,мириться,Достор кайра тез жарашты,b1 unverified verb
кол салуу,нападать,Ит бөтөн адамга кол салды,b1 unverified verb
коргонуу,защищаться; обороняться,Алар душмандан коргонуп жатты,b1 unverified verb
качуу,убегать; спасаться,Ууру полициядан качып кетти,b1 unverified verb
кубалоо,гнаться; преследовать,Ит мышыкты кубалап жүрдү,b1 unverified verb
коё берүү,отпускать,Ал куушту колунан коё берди,b1 unverified verb
жетектөө,вести; руководить,Ал команданы ийгиликке жетектеди,b1 unverified verb
көзөмөлдөө,контролировать,Начальник ишти дайыма көзөмөлдөйт,b1 unverified verb
буйрутма берүү,заказывать,Биз тамакка буйрутма бердик,b1 unverified verb
дайындоо,назначать,Аны жаңы кызматка дайындашты,b1 unverified verb
шайлоо,выбирать; избирать,Эл жаңы президентти шайлады,b1 unverified verb
добуш берүү,голосовать,Жарандар шайлоодо добуш берди,b1 unverified verb
кол коюу,подписывать,Директор келишимге кол койду,b1 unverified verb
бекитүү,утверждать; закреплять,Өкмөт жаңы мыйзамды бекитти,b1 unverified verb
таштоо,бросать; выбрасывать,Ал эски кагаздарды таштады,b1 unverified verb
ыргытуу,кидать; швырять,Бала топту жогору ыргытты,b1 unverified verb
чачуу,разбрасывать; сыпать,Дыйкан талаага урук чачты,b1 unverified verb
жыгуу,валить; ронять,Күчтүү шамал дарактарды жыкты,b1 unverified verb
жыгылуу,падать,Бала тайгаланып жыгылып кетти,b1 unverified verb
тайгалануу,скользить,Мен муздун үстүндө тайгандым,b1 unverified verb
сынуу,ломаться,Оюнчук эки бөлүккө сынды,b1 unverified verb
жарылуу,взрываться; лопаться,Шар катуу үн менен жарылды,b1 unverified verb
өчүү,гаснуть; выключаться,Жарык капысынан өчүп калды,b1 unverified verb
муздатуу,охлаждать,Ал суусундукту тоңдургучка муздатты,b1 unverified verb
ысытуу,нагревать,Апам сүттү плитада ысытты,b1 unverified verb
куурутуу,жарить,Ал этти майга куурутту,b1 unverified verb
эритүү,растапливать; плавить,Күн карды тез эритти,b1 unverified verb
коом,общество,Коом тынчтыкта жашашы керек,b1 unverified коом
эл,народ,Эл өз укугун коргойт,b1 unverified коом
өкмөт,правительство,Өкмөт жаңы мыйзам чыгарды,b1 unverified коом
укук,право,Ар бир адамдын укугу бар,b1 unverified коом
мыйзам,закон,Мыйзам баарына бирдей,b1 unverified коом
мамлекет,государство,Мамлекет жарандарын коргойт,b1 unverified коом
жаран,гражданин,Жаран салык төлөйт,b1 unverified коом
президент,президент,Президент элге кайрылды,b1 unverified коом
парламент,парламент,Парламент мыйзам кабыл алды,b1 unverified коом
саясат,политика,Саясат татаал маселе,b1 unverified коом
партия,партия,Партия жаңы программа сунуштады,b1 unverified коом
коомчулук,общественность,Коомчулук чечимди колдоду,b1 unverified коом
эркиндик,свобода,Эркиндик эң баалуу нерсе,b1 unverified коом
теңдик,равенство,Теңдик коомдун негизи,b1 unverified коом
адилеттик,справедливость,Адилеттик баарына керек,b1 unverified коом
бийлик,власть,Бийлик элге кызмат кылат,b1 unverified коом
чечим,решение,Чечим тез кабыл алынды,b1 unverified коом
маселе,проблема; вопрос,Бул маселе оор болду,b1 unverified коом
чогулуш,собрание,Чогулуш эртең башталат,b1 unverified коом
жыйын,собрание; съезд,Жыйынга көп адам келди,b1 unverified коом
каада,обычай,Каада муундан муунга өтөт,b1 unverified коом
салт,традиция,Салт биздин байлыгыбыз,b1 unverified коом
улут,нация,Ар бир улуттун тили бар,b1 unverified коом
дин,религия,Дин адамдардын ишеними,b1 unverified коом
согуш,война,Согуш көп кайгы алып келет,b1 unverified коом
тынчтык,мир; спокойствие,Тынчтык баарыбызга керек,b1 unverified коом
кызматташтык,сотрудничество,Кызматташтык пайда алып келет,b1 unverified коом
коопсуздук,безопасность,Коопсуздук биринчи орунда,b1 unverified коом
калк,население; народ,Калк жыл сайын көбөйүүдө,b1 unverified коом
жамаат,община; коллектив,Жамаат чогуу иштейт,b1 unverified коом
жетекчилик,руководство,Жетекчилик чечим чыгарды,b1 unverified коом
сот,суд,Сот адилет чечим чыгарды,b1 unverified коом
милиция,милиция,Милиция тартипти сактайт,b1 unverified коом
полиция,полиция,Полиция кылмышкерди кармады,b1 unverified коом
кылмыш,преступление,Кылмыш ачылып калды,b1 unverified коом
жаза,наказание,Жаза мыйзам боюнча берилди,b1 unverified коом
жоопкерчилик,ответственность,Жоопкерчилик чоң болду,b1 unverified коом
милдет,обязанность,Милдет так аткарылды,b1 unverified коом
жеңиш,победа,Жеңиш элге кубаныч тартуулады,b1 unverified коом
тарых,история,Тарых көп нерсени үйрөтөт,b1 unverified коом
маданият,культура,Маданият элдин байлыгы,b1 unverified коом
өнөр,искусство; ремесло,Өнөр адамды кооздойт,b1 unverified коом
жумуш,работа,Жумуш эртең менен башталат,b1 unverified жумуш
кызмат,служба; должность,Ал жаңы кызматка орношту,b1 unverified жумуш
компания,компания,Компания көп киреше тапты,b1 unverified жумуш
киреше,доход,Киреше ай сайын көбөйөт,b1 unverified жумуш
чыгым,расход,Чыгым кирешеден көп болду,b1 unverified жумуш
рынок,рынок,Рынокто буюмдар арзан,b1 unverified жумуш
эмгек,труд,Эмгек адамды баалуу кылат,b1 unverified жумуш
эмгек акы,зарплата,Эмгек акы ай сайын берилет,b1 unverified жумуш
кызматкер,сотрудник,Кызматкер өз ишин билет,b1 unverified жумуш
башчы,начальник; руководитель,Башчы жаңы план түздү,b1 unverified жумуш
жетекчи,руководитель,Жетекчи чогулуш өткөрдү,b1 unverified жумуш
ишкана,предприятие,Ишкана жаңы товар чыгарды,b1 unverified жумуш
өндүрүш,производство,Өндүрүш кайра көбөйдү,b1 unverified жумуш
товар,товар,Товар дүкөнгө келди,b1 unverified жумуш
кызмат көрсөтүү,услуга,Кызмат көрсөтүү сапаттуу болду,b1 unverified жумуш
келишим,договор,Келишим эки жакка тийиштүү,b1 unverified жумуш
пайда,прибыль; польза,Пайда акырында көбөйдү,b1 unverified жумуш
зыян,убыток; вред,Зыян компанияга оор тийди,b1 unverified жумуш
акча каражаты,средства,Акча каражаты жетишсиз болду,b1 unverified жумуш
бюджет,бюджет,Бюджет жаңы жылга бекитилди,b1 unverified жумуш
экономика,экономика,Экономика акырындык менен өсүүдө,b1 unverified жумуш
ишкер,предприниматель,Ишкер жаңы бизнес ачты,b1 unverified жумуш
кесип,профессия,Ал кесибин жакшы көрөт,b1 unverified жумуш
адистик,специальность,Адистик боюнча иштейт,b1 unverified жумуш
тажрыйба,опыт,Тажрыйба жумушта керек,b1 unverified жумуш
жумушчу,рабочий,Жумушчу заводдо иштейт,b1 unverified жумуш
акы,плата,Акы толук төлөндү,b1 unverified жумуш
иш,дело; работа,Иш убагында бүттү,b1 unverified жумуш
сапат,качество,Сапат баарынан маанилүү,b1 unverified жумуш
сатуучу,продавец,Сатуучу товарды сунуштады,b1 unverified жумуш
кардар,клиент; покупатель,Кардар дүкөнгө кирди,b1 unverified жумуш
буюм,вещь; изделие,Буюм кооз жасалган,b1 unverified жумуш
заказ,заказ,Заказ убагында даяр болду,b1 unverified жумуш
кампа,склад,Кампа товарга толуп турат,b1 unverified жумуш
фабрика,фабрика,Фабрика кездеме чыгарат,b1 unverified жумуш
айыл чарба,сельское хозяйство,Айыл чарба өнүгүп жатат,b1 unverified жумуш
түшүм,урожай,Түшүм быйыл мол болду,b1 unverified жумуш
насыя,кредит,Насыя пайыз менен берилет,b1 unverified акча
салык,налог,Салык мамлекетке төлөнөт,b1 unverified акча
эсеп,счёт,Эсеп банкта ачылды,b1 unverified акча
валюта,валюта,Валюта курсу өзгөрдү,b1 unverified акча
курс,курс,Курс күн сайын өзгөрөт,b1 unverified акча
карыз,долг,Карыз убагында төлөндү,b1 unverified акча
пайыз,процент,Пайыз абдан жогору,b1 unverified акча
накталай акча,наличные,Накталай акча жетпей калды,b1 unverified акча
карта,карта,Карта менен төлөдүм,b1 unverified акча
төлөм,платёж,Төлөм онлайн жүрдү,b1 unverified акча
байлык,богатство,Байлык эмгек менен келет,b1 unverified акча
кедейлик,бедность,Кедейлик оор турмуш,b1 unverified акча
каражат,средства,Каражат жетишсиз болду,b1 unverified акча
инвестиция,инвестиция,Инвестиция пайда алып келет,b1 unverified акча
алтын,золото,Алтын кымбат баалуу металл,b1 unverified акча
күмүш,серебро,Күмүш шакек кооз экен,b1 unverified акча
нарк,стоимость; цена,Нарк жогорулап кетти,b1 unverified акча
үнөм,экономия,Үнөм акча сактайт,b1 unverified акча
финансы,финансы,Финансы туура башкарылат,b1 unverified акча
сынак,экзамен,Сынак кийинки аптада болот,b1 unverified билим
диплом,диплом,Диплом окууну бүтүргөндө берилет,b1 unverified билим
окутуучу,преподаватель,Окутуучу лекция окуду,b1 unverified билим
билим берүү,образование,Билим берүү өтө маанилүү,b1 unverified билим
илим,наука,Илим дүйнөнү өзгөртөт,b1 unverified билим
лекция,лекция,Лекция бир саатка созулду,b1 unverified билим
факультет,факультет,Факультет жаңы студенттерди кабыл алды,b1 unverified билим
группа,группа,Группа экзаменге даярданды,b1 unverified билим
тарбия,воспитание,Тарбия үй-бүлөдөн башталат,b1 unverified билим
сөздүк,словарь,Сөздүк көп сөздү камтыйт,b1 unverified билим
каникул,каникулы,Каникул жайында башталат,b1 unverified билим
стипендия,стипендия,Стипендия ай сайын берилет,b1 unverified билим
кабинет,кабинет,Кабинет үчүнчү кабатта жайгашкан,b1 unverified билим
эреже,правило,Эреже так сакталат,b1 unverified билим
окумуштуу,учёный,Окумуштуу жаңы ачылыш жасады,b1 unverified билим
изилдөөчү,исследователь,Изилдөөчү жаңы факт тапты,b1 unverified билим
окуу китеби,учебник,Окуу китеби жаңы басылды,b1 unverified билим
окуу жайы,учебное заведение,Окуу жайы шаарда жайгашкан,b1 unverified билим
аудитория,аудитория,Аудитория студенттерге толду,b1 unverified билим
ден соолук,здоровье,Ден соолук эң чоң байлык,b1 unverified ден соолук
оору,болезнь,Оору тез айыгат,b1 unverified ден соолук
дары,лекарство,Дары үч жолу ичилет,b1 unverified ден соолук
бейтап,пациент; больной,Бейтап дарыгерге барды,b1 unverified ден соолук
эмдөө,лечение,Эмдөө бир айга созулду,b1 unverified ден соолук
температура,температура,Температура жогорулап кетти,b1 unverified ден соолук
сезгенүү,воспаление,Сезгенүү оорутуп жатат,b1 unverified ден соолук
вирус,вирус,Вирус тез жайылат,b1 unverified ден соолук
ийне,укол; игла,Ийне колго сайылды,b1 unverified ден соолук
таблетка,таблетка,Таблетка тамактан кийин ичилет,b1 unverified ден соолук
витамин,витамин,Витамин ден соолукка пайдалуу,b1 unverified ден соолук
диета,диета,Диета сергек жашоого жардам берет,b1 unverified ден соолук
операция,операция,Операция ийгиликтүү өттү,b1 unverified ден соолук
анализ,анализ,Анализ жакшы натыйжа көрсөттү,b1 unverified ден соолук
саламаттык,здоровье,Саламаттык баарыбызга керек,b1 unverified ден соолук
дарыкана,аптека,Дарыкана түн бою иштейт,b1 unverified ден соолук
жарат,рана,Жарат акырын айыкты,b1 unverified ден соолук
интернет,интернет,Интернет ылдам иштеп жатат,b1 unverified технология
кабар,новость; сообщение,Кабар тез тарады,b1 unverified технология
гезит,газета,Гезит эртең менен окулат,b1 unverified технология
программа,программа,Программа жаңыртылды,b1 unverified технология
түзмөк,устройство,Түзмөк жакшы иштейт,b1 unverified технология
тор,сеть,Тор бүт дүйнөгө жайылган,b1 unverified технология
сайт,сайт,Сайт жаңы маалымат берет,b1 unverified технология
маалымат,информация,Маалымат тез жеткирилди,b1 unverified технология
видео,видео,Видео интернетте жайылды,b1 unverified технология
экран,экран,Экран жарык күйүп турат,b1 unverified технология
ноутбук,ноутбук,Ноутбук сумкада турат,b1 unverified технология
баскыч,кнопка; клавиша,Баскыч катуу басылды,b1 unverified технология
тармак,сеть; отрасль,Тармак кеңири жайылды,b1 unverified технология
телекөрсөтүү,телевидение,Телекөрсөтүү кечинде башталат,b1 unverified технология
байланыш,связь,Байланыш үзүлүп калды,b1 unverified технология
канал,канал,Канал жаңы берүү көрсөттү,b1 unverified технология
жарнак,реклама,Жарнак көп орун ээледи,b1 unverified технология
журналист,журналист,Журналист макала жазды,b1 unverified технология
макала,статья,Макала гезитте чыкты,b1 unverified технология
жаңылык,новость,Жаңылык баарын таң калтырды,b1 unverified технология
смартфон,смартфон,Смартфон жаңы модель чыкты,b1 unverified технология
клавиатура,клавиатура,Клавиатура иштебей калды,b1 unverified технология
чычкан,мышь,Чычкан үстөлдө турат,b1 unverified технология
файл,файл,Файл компьютерге сакталды,b1 unverified технология
папка,папка,Папка документке толгон,b1 unverified технология
сырсөз,пароль,Сырсөз купуя сакталат,b1 unverified технология
колдонуучу,пользователь,Колдонуучу тиркемени ачты,b1 unverified технология
тиркеме,приложение,Тиркеме телефонго орнотулду,b1 unverified технология
баяндама,доклад,Баяндама кызыктуу болду,b1 unverified технология
саякат,путешествие,Саякат кызыктуу болду,b1 unverified саякат
паспорт,паспорт,Паспорт чек арада текшерилди,b1 unverified саякат
чек ара,граница,Чек ара жабылып калды,b1 unverified саякат
виза,виза,Виза бир айга берилди,b1 unverified саякат
жолоочу,путник; пассажир,Жолоочу автобуска отурду,b1 unverified саякат
багаж,багаж,Багаж көп болуп калды,b1 unverified саякат
турист,турист,Турист музейге барды,b1 unverified саякат
маршрут,маршрут,Маршрут алдын ала түзүлдү,b1 unverified саякат
багыт,направление,Багыт туура тандалды,b1 unverified саякат
өлкө,страна,Өлкө конокторду кабыл алат,b1 unverified саякат
дүйнө,мир; свет,Дүйнө абдан кызыктуу,b1 unverified саякат
жайлоо,летнее пастбище,Жайлоо жазында жашылданат,b1 unverified саякат
каттам,рейс,Каттам эки саатка кечикти,b1 unverified саякат
жүргүнчү,пассажир,Жүргүнчү билетин көрсөттү,b1 unverified саякат
конок,гость,Конок эшикти какты,b1 unverified саякат
сапар,поездка; путь,Сапар ийгиликтүү аяктады,b1 unverified саякат
жолдомо,путёвка,Жолдомо санаторийге алынды,b1 unverified саякат
бекет,остановка; станция,Бекет үйгө жакын,b1 unverified саякат
ылдамдык,скорость,Ылдамдык абдан жогору,b1 unverified саякат
аралык,расстояние,Аралык алыс болду,b1 unverified саякат
маанилүү,важный,Бул маанилүү маселе болду,b1 unverified adjective
керектүү,нужный,Бул керектүү нерсе экен,b1 unverified adjective
коркунучтуу,опасный,Бул жол коркунучтуу болот,b1 unverified adjective
ыңгайлуу,удобный,Отургуч абдан ыңгайлуу экен,b1 unverified adjective
сонун,прекрасный,Аба ырайы сонун болду,b1 unverified adjective
ырахаттуу,отрадный,Эс алуу ырахаттуу өттү,b1 unverified adjective
пайдалуу,полезный,Спорт ден соолукка пайдалуу,b1 unverified adjective
зыяндуу,вредный,Тамеки ден соолукка зыяндуу,b1 unverified adjective
кенен,просторный,Бөлмө кенен жана жарык,b1 unverified adjective
тайыз,мелкий,Дарыя бул жерде тайыз,b1 unverified adjective
муздак,холодный,Суу абдан муздак экен,b1 unverified adjective
салкын,прохладный,Күз күндөрү салкын болот,b1 unverified adjective
жаңылыш,неправильный,Бул жооп жаңылыш экен,b1 unverified adjective
көрксүз,некрасивый,Бул имарат көрксүз экен,b1 unverified adjective
туздуу,солёный,Аш өтө туздуу болуп калды,b1 unverified adjective
чебер,умелый,Ал чебер уста болгон,b1 unverified adjective
билимдүү,образованный,Ал билимдүү адам экен,b1 unverified adjective
атактуу,знаменитый,Ал атактуу жазуучу болгон,b1 unverified adjective
белгилүү,известный,Бул белгилүү ыр экен,b1 unverified adjective
коопсуз,безопасный,Бул жер коопсуз экен,b1 unverified adjective
сейрек,редкий,Бул сейрек кездешет буюм,b1 unverified adjective
майда,мелкий,Майда акча жанымда жок,b1 unverified adjective
начар,плохой; слабый,Анын билими начар экен,b1 unverified adjective
мыкты,отличный,Ал мыкты окуучу болгон,b1 unverified adjective
орточо,средний,Анын баасы орточо болду,b1 unverified adjective
жагымсыз,неприятный,Бул жыт жагымсыз экен,b1 unverified adjective
так,точный,Мага так жооп керек,b1 unverified adjective
ишенимдүү,надёжный,Ал ишенимдүү дос болгон,b1 unverified adjective
кубаттуу,мощный,Бул машина кубаттуу экен,b1 unverified adjective
кеңири,обширный,Кеңири маалымат берди мага,b1 unverified adjective
дурус,приличный,Абалы бир аз дурус,b1 unverified adjective
жандуу,живой,Шаар абдан жандуу экен,b1 unverified adjective
күмөндүү,сомнительный,Бул маалымат күмөндүү экен,b1 unverified adjective
бактылуу,счастливый,Ал бактылуу жашап жатат,b1 unverified emotion
ачуулуу,сердитый,Атам ачуулуу болуп калды,b1 unverified emotion
кайгылуу,печальный,Бул кайгылуу окуя болду,b1 unverified emotion
шаттуу,весёлый,Балдар шаттуу ойноп жатышат,b1 unverified emotion
муңдуу,тоскливый,Ыр абдан муңдуу экен,b1 unverified emotion
нааразы,недовольный,Ал чечимге нааразы болду,b1 unverified emotion
ыраазы,благодарный,Мен сага абдан ыраазымын,b1 unverified emotion
кыжырдуу,раздражённый,Ал кыжырдуу жооп берди,b1 unverified emotion
өкүнүчтүү,досадный,Бул өкүнүчтүү жагдай болду,b1 unverified emotion
таңгаларлык,удивительный,Бул таңгаларлык окуя болду,b1 unverified emotion
жалгыз,одинокий,Ал жалгыз жашап жатат,b1 unverified emotion
кызганчаак,ревнивый,Ал абдан кызганчаак адам,b1 unverified emotion
үмүттүү,полный надежд,Биз үмүттүү күтүп жатабыз,b1 unverified emotion
үмүтсүз,безнадёжный,Ал үмүтсүз абалда калды,b1 unverified emotion
тынчсыз,тревожный,Ал тынчсыз болуп калды,b1 unverified emotion
сүйүктүү,любимый,Бул менин сүйүктүү ырым,b1 unverified emotion
кызуу,страстный; горячий,Талкуу кызуу болуп өттү,b1 unverified emotion
кубанычсыз,безрадостный,Кубанычсыз күндөр өтүп жатты,b1 unverified emotion
корккон,испуганный,Бала иттен корккон экен,b1 unverified emotion
таарынычтуу,обиженный,Ал таарынычтуу үн менен айтты,b1 unverified emotion
жабыркаган,подавленный,Ал жабыркаган абалда отурду,b1 unverified emotion
ак көңүл,добродушный,Ал ак көңүл киши,b1 unverified character
тартиптүү,дисциплинированный,Окуучу тартиптүү болушу керек,b1 unverified character
тартипсиз,недисциплинированный,Ал тартипсиз бала экен,b1 unverified character
катаал,строгий; суровый,Мугалим катаал болуп калды,b1 unverified character
кайрымдуу,милосердный,Ал кайрымдуу адам болгон,b1 unverified character
жалганчы,лживый,Ал жалганчы болуп чыкты,b1 unverified character
уяң,застенчивый,Ал уяң кыз экен,b1 unverified character
батыл,смелый,Ал батыл жигит болгон,b1 unverified character
коркок,трусливый,Ал коркок болуп чыкты,b1 unverified character
сабырдуу,терпеливый,Ал сабырдуу киши экен,b1 unverified character
сабырсыз,нетерпеливый,Ал сабырсыз болуп калды,b1 unverified character
кичипейил,скромный,Ал кичипейил адам экен,b1 unverified character
текебер,высокомерный,Ал текебер болуп калды,b1 unverified character
ачкөз,жадный,Ал ачкөз адам болчу,b1 unverified character
айкөл,великодушный,Ал айкөл жетекчи болгон,b1 unverified character
тың,сообразительный,Бул бала абдан тың,b1 unverified character
кежир,упрямый,Бул бала абдан кежир,b1 unverified character
өжөр,упорный,Ал өжөр адам экен,b1 unverified character
акылман,мудрый,Ал акылман карыя болгон,b1 unverified character
адептүү,вежливый,Ал адептүү бала экен,b1 unverified character
адепсиз,грубый,Ал адепсиз сүйлөп калды,b1 unverified character
кыраакы,наблюдательный,Ал кыраакы адам экен,b1 unverified character
сак,осторожный,Жолдо сак болуп жүр,b1 unverified character
алдамчы,обманщик,Ал алдамчы соодагер экен,b1 unverified character
ак ниет,искренний,Ал ак ниет адам,b1 unverified character
кара ниет,злонамеренный,Ал кара ниет киши,b1 unverified character
жоомарт,щедрый,Ал жоомарт адам болгон,b1 unverified character
кекчил,мстительный,Ал кекчил адам экен,b1 unverified character
ынтызар,устремлённый,Ал билимге ынтызар бала,b1 unverified character
даанышман,мудрец,Даанышман сөзүн элге айтты,b1 unverified character
чечкиндүү,решительный,Ал чечкиндүү жетекчи болгон,b1 unverified character
адатта,обычно,Мен адатта эрте турам,b1 unverified adverb
кокустан,вдруг,Ал кокустан келип калды,b1 unverified adverb
атайын,нарочно,Ал атайын кечигип келди,b1 unverified adverb
акырында,наконец,Акырында биз үйгө жеттик,b1 unverified adverb
албетте,конечно,Албетте мен жардам берем,b1 unverified adverb
балким,может быть,Балким эртең жамгыр жаайт,b1 unverified adverb
анда-санда,изредка,Ал анда-санда келип турат,b1 unverified adverb
бат,скоро,Ал бат келип калат,b1 unverified adverb
жаңыдан,недавно,Ал жаңыдан келген экен,b1 unverified adverb
кокусунан,случайно,Аны кокусунан жолуктурдум,b1 unverified adverb
араң,еле,Ал араң басып келди,b1 unverified adverb
дегеле,вовсе,Мен аны дегеле билбейм,b1 unverified adverb
эптеп,кое-как,Ал эптеп бүтүрдү ишти,b1 unverified adverb
зорго,с трудом,Ал зорго ойгонду эртең менен,b1 unverified adverb
бекеринен,зря,Ал бекеринен келген жок,b1 unverified adverb
чын эле,действительно,Бул чын эле кызык,b1 unverified adverb
чынында,на самом деле,Чынында ал туура айткан,b1 unverified adverb
сөзсүз,обязательно,Мен сөзсүз келем эртең,b1 unverified adverb
жаңы эле,только что,Ал жаңы эле кетти,b1 unverified adverb
быйыл,в этом году,Быйыл кыш суук болду,b1 unverified adverb
былтыр,в прошлом году,Былтыр биз ошол жерде элек,b1 unverified adverb
эртеси,на следующий день,Эртеси ал кайра келди,b1 unverified adverb
акыры,в конце концов,Акыры ал макул болду,b1 unverified adverb
адегенде,сначала,Адегенде мен ишенген жокмун,b1 unverified adverb
көбүрөөк,больше,Көбүрөөк окусаң билимиң артат,b1 unverified adverb
бекем,крепко,Ал сөзүн бекем кармады,b1 unverified adverb
кылдат,тщательно,Ал кылдат иштеди дайыма,b1 unverified adverb
заматта,мгновенно,Ал заматта жоголуп кетти,b1 unverified adverb
өзгөчө,особенно,Ал өзгөчө математиканы жакшы көрөт,b1 unverified adverb
негизинен,главным образом,Негизинен ал туура айтат,b1 unverified adverb
демейде,как правило,Демейде ал эрте келет,b1 unverified adverb
атайлап,умышленно,Ал атайлап унутуп койду,b1 unverified adverb
текке,впустую,Убакыт текке кетти,b1 unverified adverb
тескерисинче,наоборот,Тескерисинче ал туура кылды,b1 unverified connector
мисалы,например,Мисалы бул сөздү алалы,b1 unverified connector
кыскасы,короче говоря,Кыскасы биз жеңдик оюнда,b1 unverified connector
ошондой эле,также,Ошондой эле ал ырдайт,b1 unverified connector
андан кийин,после этого,Андан кийин биз кеттик,b1 unverified connector
биринчиден,во-первых,Биринчиден бул туура эмес,b1 unverified connector
экинчиден,во-вторых,Экинчиден убакыт жетишпейт бизге,b1 unverified connector
акыр аягында,в конце концов,Акыр аягында баары бүттү,b1 unverified connector
жыйынтыгында,в результате,Жыйынтыгында ал жеңип чыкты,b1 unverified connector
тактап айтканда,точнее говоря,Тактап айтканда бул башка маселе,b1 unverified connector
башкача айтканда,другими словами,Башкача айтканда ал макул эмес,b1 unverified connector
ырас,правда,Ырас сен туура айтасың,b1 unverified connector
чынын айтканда,честно говоря,Чынын айтканда мен чарчадым,b1 unverified connector
эгерде,в случае если,Эгерде убакыт болсо келем,b1 unverified connector
андыктан,потому,Кеч болду андыктан кеттик,b1 unverified connector
ошол себептен,по этой причине,Ошол себептен ал келген жок,b1 unverified connector
натыйжада,как следствие,Натыйжада алар жеңишти оюнда,b1 unverified connector
ушундан улам,вследствие этого,Ушундан улам мен чечтим,b1 unverified connector
айтмакчы,кстати,Айтмакчы сага кат келди,b1 unverified connector
баса,между прочим,Баса эртең жыйын болот,b1 unverified connector
сыягы,по-видимому,Сыягы жамгыр жаачудай турат,b1 unverified connector
көрсө,оказывается,Көрсө ал туура айткан экен,b1 unverified connector
ушуга байланыштуу,в связи с этим,Ушуга байланыштуу чечим чыгарылды,b1 unverified connector
а,а,А сен эмне дейсиң,b1 unverified connector
жок дегенде,по крайней мере,Жок дегенде бир жолу келгин,b1 unverified connector
айтор,в общем,Айтор баары жайында болду,b1 unverified connector
ага карабастан,несмотря на это,Ага карабастан ал келди,b1 unverified connector
антсе да,тем не менее,Антсе да ал баш тартты,b1 unverified connector
ошону менен,на этом,Ошону менен сөз бүттү,b1 unverified connector
эмнеси болсо да,в любом случае,Эмнеси болсо да биз жеңдик,b1 unverified connector
кошумча,вдобавок,Кошумча дагы бир мисал берейин,b1 unverified connector
маселен,к примеру,Маселен ушул китепти окуп чык,b1 unverified connector
тагыраак айтканда,точнее,Тагыраак айтканда бул жаңы ыкма,b1 unverified connector
ошентсе да,и всё же,Ошентсе да ал ишенген жок,b1 unverified connector
кыскача,вкратце,Кыскача баяндап берейин окуяны,b1 unverified connector
эң башында,в самом начале,Эң башында баары жакшы эле,b1 unverified connector
андан тышкары,кроме того,Андан тышкары ал ырдайт да,b1 unverified connector
тескери,напротив,Тескери натыйжа чыгып калды,b1 unverified connector
ошого карабай,несмотря на то,Ошого карабай ал уланта берди,b1 unverified connector
идея,идея,Жаңы идея пайда болду,b2 unverified mind
түшүнүк,понятие,Бул түшүнүк абдан татаал,b2 unverified mind
система,система,Билим берүү системасы өзгөрдү,b2 unverified society
процесс,процесс,Процесс узакка созулду,b2 unverified process
ыкма,метод; способ,Жаңы ыкма табылды,b2 unverified method
натыйжа,результат,Натыйжа абдан жакшы болду,b2 unverified result
себеп,причина,Кечигүүнүн себеби белгисиз,b2 unverified reason
максат,цель,Менин максатым так белгилүү,b2 unverified goal
мамиле,отношение,Алардын мамилеси жакшырды,b2 unverified society
